"variable" "activity" "subject" "avg_mean" "avg_std"
"fBodyGyro-Z" "LAYING" 2 -0.97203965 -0.9743222
"fBodyGyro-Z" "LAYING" 3 -0.98446616 -0.98840684
"fBodyGyro-Z" "LAYING" 4 -0.99574944 -0.99793972
"fBodyGyro-Z" "LAYING" 5 -0.99720781 -0.99818757
"fBodyGyro-Z" "LAYING" 6 -0.98242728 -0.98739997
"fBodyGyro-Z" "LAYING" 7 -0.83528664 -0.85998867
"fBodyGyro-Z" "LAYING" 8 -0.88257128 -0.87881733
"fBodyGyro-Z" "LAYING" 9 -0.97388953 -0.97060244
"fBodyGyro-Z" "LAYING" 10 -0.99717772 -0.99675688
"fBodyGyro-Z" "LAYING" 11 -0.99185058 -0.99513746
"fBodyGyro-Z" "LAYING" 12 -0.97040176 -0.97676314
"fBodyGyro-Z" "LAYING" 13 -0.99488628 -0.99702452
"fBodyGyro-Z" "LAYING" 14 -0.63208539 -0.73720279
"fBodyGyro-Z" "LAYING" 15 -0.97110331 -0.97199582
"fBodyGyro-Z" "LAYING" 16 -0.99006694 -0.99302463
"fBodyGyro-Z" "LAYING" 17 -0.99659813 -0.99490815
"fBodyGyro-Z" "LAYING" 18 -0.99305836 -0.99523323
"fBodyGyro-Z" "LAYING" 19 -0.97991914 -0.98200989
"fBodyGyro-Z" "LAYING" 20 -0.9921361 -0.99336406
"fBodyGyro-Z" "LAYING" 21 -0.98969282 -0.99326172
"fBodyGyro-Z" "LAYING" 22 -0.99444628 -0.99628524
"fBodyGyro-Z" "LAYING" 23 -0.9558081 -0.95424653
"fBodyGyro-Z" "LAYING" 24 -0.99467814 -0.994907
"fBodyGyro-Z" "LAYING" 25 -0.98550019 -0.98719749
"fBodyGyro-Z" "LAYING" 26 -0.94914217 -0.9502969
"fBodyGyro-Z" "LAYING" 27 -0.99478346 -0.99697086
"fBodyGyro-Z" "LAYING" 28 -0.99576039 -0.99733987
"fBodyGyro-Z" "LAYING" 29 -0.99562746 -0.99702237
"fBodyGyro-Z" "LAYING" 30 -0.98177608 -0.98327339
"fBodyGyro-Z" "SITTING" 1 -0.99633256 -0.99618327
"fBodyGyro-Z" "SITTING" 2 -0.96163396 -0.96456794
"fBodyGyro-Z" "SITTING" 3 -0.91968935 -0.93545931
"fBodyGyro-Z" "SITTING" 4 -0.87636445 -0.91599729
"fBodyGyro-Z" "SITTING" 5 -0.97392567 -0.97803008
"fBodyGyro-Z" "SITTING" 6 -0.94935753 -0.96041734
"fBodyGyro-Z" "SITTING" 7 -0.99223098 -0.99171927
"fBodyGyro-Z" "SITTING" 8 -0.90544472 -0.9289438
"fBodyGyro-Z" "SITTING" 9 -0.92328698 -0.91362728
"fBodyGyro-Z" "SITTING" 10 -0.96449003 -0.96445379
"fBodyGyro-Z" "SITTING" 11 -0.92225279 -0.93684339
"fBodyGyro-Z" "SITTING" 12 -0.96783178 -0.96657309
"fBodyGyro-Z" "SITTING" 13 -0.96904657 -0.96913859
"fBodyGyro-Z" "SITTING" 14 -0.99243495 -0.99459579
"fBodyGyro-Z" "SITTING" 15 -0.96849875 -0.96991264
"fBodyGyro-Z" "SITTING" 16 -0.98988892 -0.99061405
"fBodyGyro-Z" "SITTING" 17 -0.9766466 -0.98225174
"fBodyGyro-Z" "SITTING" 18 -0.99357807 -0.99155542
"fBodyGyro-Z" "SITTING" 19 -0.99194035 -0.98705496
"fBodyGyro-Z" "SITTING" 20 -0.97438592 -0.96408095
"fBodyGyro-Z" "SITTING" 21 -0.98985222 -0.993611
"fBodyGyro-Z" "SITTING" 22 -0.98531126 -0.98873382
"fBodyGyro-Z" "SITTING" 23 -0.97850583 -0.97792508
"fBodyGyro-Z" "SITTING" 24 -0.98236096 -0.98366379
"fBodyGyro-Z" "SITTING" 25 -0.87188688 -0.81558397
"fBodyGyro-Z" "SITTING" 26 -0.90903279 -0.92173733
"fBodyGyro-Z" "SITTING" 27 -0.99499964 -0.99716825
"fBodyGyro-Z" "SITTING" 28 -0.90758512 -0.93723029
"fBodyGyro-Z" "SITTING" 29 -0.96222922 -0.97375077
"fBodyGyro-Z" "SITTING" 30 -0.98717698 -0.99205493
"fBodyGyro-Z" "STANDING" 1 -0.99208739 -0.99447392
"fBodyGyro-Z" "STANDING" 2 -0.95009064 -0.95847752
"fBodyGyro-Z" "STANDING" 3 -0.8453731 -0.8978081
"fBodyGyro-Z" "STANDING" 4 -0.94128631 -0.92232872
"fBodyGyro-Z" "STANDING" 5 -0.81623688 -0.82161289
"fBodyGyro-Z" "STANDING" 6 -0.81377421 -0.91148196
"fBodyGyro-Z" "STANDING" 7 -0.96991203 -0.97080328
"fBodyGyro-Z" "STANDING" 8 -0.98924282 -0.99589537
"fBodyGyro-Z" "STANDING" 9 -0.9091637 -0.93359516
"fBodyGyro-Z" "STANDING" 10 -0.94013892 -0.94911346
"fBodyGyro-Z" "STANDING" 11 -0.95756884 -0.96710223
"fBodyGyro-Z" "STANDING" 12 -0.92392744 -0.94861413
"fBodyGyro-Z" "STANDING" 13 -0.92750988 -0.93584028
"fBodyGyro-Z" "STANDING" 14 -0.99046581 -0.99186225
"fBodyGyro-Z" "STANDING" 15 -0.97192573 -0.97000578
"fBodyGyro-Z" "STANDING" 16 -0.99850174 -0.99974029
"fBodyGyro-Z" "STANDING" 17 -0.99540338 -0.99472964
"fBodyGyro-Z" "STANDING" 18 -0.96188354 -0.96559507
"fBodyGyro-Z" "STANDING" 19 -0.98447052 -0.98605103
"fBodyGyro-Z" "STANDING" 20 -0.96520045 -0.97345013
"fBodyGyro-Z" "STANDING" 21 -0.8791566 -0.87522109
"fBodyGyro-Z" "STANDING" 22 -0.95089181 -0.94706357
"fBodyGyro-Z" "STANDING" 23 -0.91151048 -0.82903972
"fBodyGyro-Z" "STANDING" 24 -0.98868851 -0.9873896
"fBodyGyro-Z" "STANDING" 25 -0.98636697 -0.98838604
"fBodyGyro-Z" "STANDING" 26 -0.96225245 -0.97641443
"fBodyGyro-Z" "STANDING" 27 -0.99111015 -0.98760923
"fBodyGyro-Z" "STANDING" 28 -0.94569969 -0.94706124
"fBodyGyro-Z" "STANDING" 29 -0.95784662 -0.96947941
"fBodyGyro-Z" "STANDING" 30 -0.91761296 -0.90289414
"fBodyGyro-Z" "WALKING" 1 -0.42426181 -0.55792423
"fBodyGyro-Z" "WALKING" 2 -0.43173408 -0.55641292
"fBodyGyro-Z" "WALKING" 3 -0.42546975 -0.51059817
"fBodyGyro-Z" "WALKING" 4 -0.68822809 -0.75867842
"fBodyGyro-Z" "WALKING" 5 -0.068317098 -0.25920448
"fBodyGyro-Z" "WALKING" 6 -0.3516096 -0.61136743
"fBodyGyro-Z" "WALKING" 7 -0.41815569 -0.43735145
"fBodyGyro-Z" "WALKING" 8 -0.28410798 -0.28046147
"fBodyGyro-Z" "WALKING" 9 -0.24910266 -0.24928296
"fBodyGyro-Z" "WALKING" 10 0.023065752 -0.26003021
"fBodyGyro-Z" "WALKING" 11 -0.42229654 -0.5327226
"fBodyGyro-Z" "WALKING" 12 -0.099460227 -0.19589913
"fBodyGyro-Z" "WALKING" 13 -0.21878644 -0.52918112
"fBodyGyro-Z" "WALKING" 14 -0.31215948 -0.18882892
"fBodyGyro-Z" "WALKING" 15 -0.3673372 -0.36482085
"fBodyGyro-Z" "WALKING" 16 -0.44667925 -0.40802632
"fBodyGyro-Z" "WALKING" 17 -0.44601493 -0.45515342
"fBodyGyro-Z" "WALKING" 18 -0.62136967 -0.65937234
"fBodyGyro-Z" "WALKING" 19 0.041039998 -0.18305905
"fBodyGyro-Z" "WALKING" 20 -0.057647304 -0.36752995
"fBodyGyro-Z" "WALKING" 21 -0.17181897 -0.29530051
"fBodyGyro-Z" "WALKING" 22 -0.040047524 -0.23395626
"fBodyGyro-Z" "WALKING" 23 -0.03853138 -0.30362761
"fBodyGyro-Z" "WALKING" 24 -0.43185784 -0.46796499
"fBodyGyro-Z" "WALKING" 25 -0.58443474 -0.67319383
"fBodyGyro-Z" "WALKING" 26 -0.35484147 -0.39397901
"fBodyGyro-Z" "WALKING" 27 -0.323485 -0.28057691
"fBodyGyro-Z" "WALKING" 28 -0.42611208 -0.47189335
"fBodyGyro-Z" "WALKING" 29 -0.3113692 -0.42744678
"fBodyGyro-Z" "WALKING" 30 -0.36533423 -0.31545253
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 1 -0.12979382 -0.23743145
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 2 -0.27766164 -0.52538793
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 3 -0.34191495 -0.58515741
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 4 0.056473141 -0.44796198
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 5 -0.060568312 -0.38734782
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 6 0.22759855 -0.33858802
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 7 -0.37963368 -0.56272532
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 8 0.055203574 -0.25410266
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 9 -0.14815487 -0.29213662
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 10 0.2510315 -0.061657011
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 11 -0.17480704 -0.36998698
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 12 -0.3192754 -0.5186294
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 13 -0.26826939 -0.41580003
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 14 0.54449334 0.24266284
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 15 -0.16169349 -0.37497528
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 16 -0.37592395 -0.46615649
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 17 -0.2648827 -0.52775698
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 18 -0.36122358 -0.51671684
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 19 0.23041319 -0.23459557
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 20 0.22836515 -0.0367515
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 21 -0.27452848 -0.53051237
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 22 -0.30919484 -0.57053364
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 23 -0.10335471 -0.32226719
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 24 -0.47078597 -0.61967974
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 25 -0.48624746 -0.52170689
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 26 -0.21420981 -0.40636195
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 27 -0.14132589 -0.34576339
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 28 -0.24530013 -0.4879171
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 29 -0.315393 -0.39974164
"fBodyGyro-Z" "WALKING_DOWNSTAIRS" 30 -0.37932373 -0.54623258
"fBodyGyro-Z" "WALKING_UPSTAIRS" 1 -0.4777879 -0.67352516
"fBodyGyro-Z" "WALKING_UPSTAIRS" 2 -0.27772179 -0.54490514
"fBodyGyro-Z" "WALKING_UPSTAIRS" 3 -0.52937925 -0.61555691
"fBodyGyro-Z" "WALKING_UPSTAIRS" 4 -0.28733047 -0.42748569
"fBodyGyro-Z" "WALKING_UPSTAIRS" 5 -0.093011938 -0.33838068
"fBodyGyro-Z" "WALKING_UPSTAIRS" 6 -0.082998046 -0.44865699
"fBodyGyro-Z" "WALKING_UPSTAIRS" 7 -0.66057942 -0.65117503
"fBodyGyro-Z" "WALKING_UPSTAIRS" 8 -0.046053579 0.045882233
"fBodyGyro-Z" "WALKING_UPSTAIRS" 9 -0.37774224 -0.40167861
"fBodyGyro-Z" "WALKING_UPSTAIRS" 10 -0.11383483 -0.24044945
"fBodyGyro-Z" "WALKING_UPSTAIRS" 11 -0.6429382 -0.71025662
"fBodyGyro-Z" "WALKING_UPSTAIRS" 12 -0.379533 -0.49340716
"fBodyGyro-Z" "WALKING_UPSTAIRS" 13 -0.29406484 -0.28957261
"fBodyGyro-Z" "WALKING_UPSTAIRS" 14 0.048143277 0.51476185
"fBodyGyro-Z" "WALKING_UPSTAIRS" 15 -0.39765004 -0.44179066
"fBodyGyro-Z" "WALKING_UPSTAIRS" 16 -0.58118903 -0.38010921
"fBodyGyro-Z" "WALKING_UPSTAIRS" 17 -0.30756498 -0.27851402
"fBodyGyro-Z" "WALKING_UPSTAIRS" 18 -0.58073992 -0.58710655
"fBodyGyro-Z" "WALKING_UPSTAIRS" 19 0.060309888 -0.12628387
"fBodyGyro-Z" "WALKING_UPSTAIRS" 20 0.12747184 0.37634274
"fBodyGyro-Z" "WALKING_UPSTAIRS" 21 -0.17108597 -0.13313467
"fBodyGyro-Z" "WALKING_UPSTAIRS" 22 -0.18963526 -0.2402191
"fBodyGyro-Z" "WALKING_UPSTAIRS" 23 -0.10457554 -0.018403599
"fBodyGyro-Z" "WALKING_UPSTAIRS" 24 -0.45326925 -0.33658372
"fBodyGyro-Z" "WALKING_UPSTAIRS" 25 -0.59406872 -0.58904551
"fBodyGyro-Z" "WALKING_UPSTAIRS" 26 -0.33868537 -0.30849152
"fBodyGyro-Z" "WALKING_UPSTAIRS" 27 -0.3271399 -0.18365922
"fBodyGyro-Z" "WALKING_UPSTAIRS" 28 -0.38412394 -0.38571198
"fBodyGyro-Z" "WALKING_UPSTAIRS" 29 -0.3741937 -0.44671612
"fBodyGyro-Z" "WALKING_UPSTAIRS" 30 -0.30887737 -0.26432958
"tBodyAcc-X" "LAYING" 1 0.2591151 -0.95706759
"tBodyAcc-X" "LAYING" 2 0.28567994 -0.98882456
"tBodyAcc-X" "LAYING" 3 0.29412126 -0.99154764
"tBodyAcc-X" "LAYING" 4 0.2771087 -0.98777197
"tBodyAcc-X" "LAYING" 5 0.28034562 -0.99376777
"tBodyAcc-X" "LAYING" 6 0.27829459 -0.98950753
"tBodyAcc-X" "LAYING" 7 0.26514184 -0.88465485
"tBodyAcc-X" "LAYING" 8 0.27151667 -0.97772071
"tBodyAcc-X" "LAYING" 9 0.2882513 -0.97034621
"tBodyAcc-X" "LAYING" 10 0.27438387 -0.99276327
"tBodyAcc-X" "LAYING" 11 0.28189858 -0.99559876
"tBodyAcc-X" "LAYING" 12 0.27887259 -0.98629221
"tBodyAcc-X" "LAYING" 13 0.26800921 -0.98498032
"tBodyAcc-X" "LAYING" 14 -0.87239538 -0.060639404
"tBodyAcc-X" "LAYING" 15 0.26718561 -0.98494974
"tBodyAcc-X" "LAYING" 16 0.29290301 -0.94331563
"tBodyAcc-X" "LAYING" 17 0.26927465 -0.993278
"tBodyAcc-X" "LAYING" 18 0.27949226 -0.99441592
"tBodyAcc-X" "LAYING" 19 0.27381759 -0.97221592
"tBodyAcc-X" "LAYING" 20 0.27300007 -0.99140585
"tBodyAcc-X" "LAYING" 21 0.26923511 -0.96224516
"tBodyAcc-X" "LAYING" 22 0.27858558 -0.99384514
"tBodyAcc-X" "LAYING" 23 0.26844106 -0.98593326
"tBodyAcc-X" "LAYING" 24 0.27911274 -0.98137527
"tBodyAcc-X" "LAYING" 25 0.29384982 -0.97920367
"tBodyAcc-X" "LAYING" 26 0.26492058 -0.98410024
"tBodyAcc-X" "LAYING" 27 0.27009168 -0.98571658
"tBodyAcc-X" "LAYING" 28 0.26460094 -0.97944739
"tBodyAcc-X" "LAYING" 29 0.27913289 -0.99505398
"tBodyAcc-X" "LAYING" 30 0.23378301 -0.98361071
"tBodyAcc-X" "SITTING" 1 0.27559191 -0.99796584
"tBodyAcc-X" "SITTING" 2 0.26902515 -0.99335359
"tBodyAcc-X" "SITTING" 3 0.26051905 -0.99158329
"tBodyAcc-X" "SITTING" 4 0.28852873 -0.98538516
"tBodyAcc-X" "SITTING" 5 0.27861767 -0.98775052
"tBodyAcc-X" "SITTING" 6 0.26025246 -0.97833512
"tBodyAcc-X" "SITTING" 7 0.27559206 -0.99646544
"tBodyAcc-X" "SITTING" 8 0.27082582 -0.94100504
"tBodyAcc-X" "SITTING" 9 0.29722137 -0.95208783
"tBodyAcc-X" "SITTING" 10 0.27530064 -0.99789064
"tBodyAcc-X" "SITTING" 11 0.27198298 -0.97260443
"tBodyAcc-X" "SITTING" 12 0.27498947 -0.99466433
"tBodyAcc-X" "SITTING" 13 0.28195272 -0.99580943
"tBodyAcc-X" "SITTING" 14 0.27754269 -0.99700221
"tBodyAcc-X" "SITTING" 15 0.2877557 -0.99054631
"tBodyAcc-X" "SITTING" 16 0.27327735 -0.99426135
"tBodyAcc-X" "SITTING" 17 0.27691538 -0.99748386
"tBodyAcc-X" "SITTING" 18 0.27684305 -0.99672261
"tBodyAcc-X" "SITTING" 19 0.27281507 -0.98866228
"tBodyAcc-X" "SITTING" 20 0.27153012 -0.98453785
"tBodyAcc-X" "SITTING" 21 0.28171654 -0.99422845
"tBodyAcc-X" "SITTING" 22 0.2814329 -0.99101453
"tBodyAcc-X" "SITTING" 23 0.27174631 -0.9920405
"tBodyAcc-X" "SITTING" 24 0.2654279 -0.99175278
"tBodyAcc-X" "SITTING" 25 0.28234649 -0.96835718
"tBodyAcc-X" "SITTING" 26 0.16240781 -0.96990132
"tBodyAcc-X" "SITTING" 27 0.2792147 -0.99643223
"tBodyAcc-X" "SITTING" 28 0.17805985 -0.93711521
"tBodyAcc-X" "SITTING" 29 0.28381541 -0.99266244
"tBodyAcc-X" "SITTING" 30 0.27927691 -0.99546599
"tBodyAcc-X" "STANDING" 1 0.278426 -0.99415676
"tBodyAcc-X" "STANDING" 2 0.27655316 -0.98975103
"tBodyAcc-X" "STANDING" 3 0.43020885 -0.92166609
"tBodyAcc-X" "STANDING" 4 0.27135016 -0.99407459
"tBodyAcc-X" "STANDING" 5 0.27716646 -0.98208438
"tBodyAcc-X" "STANDING" 6 0.26700955 -0.9723627
"tBodyAcc-X" "STANDING" 7 0.26816504 -0.98799477
"tBodyAcc-X" "STANDING" 8 0.2778773 -0.99849856
"tBodyAcc-X" "STANDING" 9 0.27358289 -0.98095394
"tBodyAcc-X" "STANDING" 10 0.27908529 -0.96602636
"tBodyAcc-X" "STANDING" 11 0.27782874 -0.99280382
"tBodyAcc-X" "STANDING" 12 0.27187537 -0.96464767
"tBodyAcc-X" "STANDING" 13 0.27969354 -0.98893472
"tBodyAcc-X" "STANDING" 14 0.28775672 -0.99286351
"tBodyAcc-X" "STANDING" 15 0.27573002 -0.9958901
"tBodyAcc-X" "STANDING" 16 0.27498535 -0.99686598
"tBodyAcc-X" "STANDING" 17 0.28801412 -0.99620977
"tBodyAcc-X" "STANDING" 18 0.28249735 -0.98673402
"tBodyAcc-X" "STANDING" 19 0.27601199 -0.9960132
"tBodyAcc-X" "STANDING" 20 0.28524731 -0.97322817
"tBodyAcc-X" "STANDING" 21 0.27718603 -0.9524018
"tBodyAcc-X" "STANDING" 22 0.27509144 -0.98906449
"tBodyAcc-X" "STANDING" 23 0.26381656 -0.97885129
"tBodyAcc-X" "STANDING" 24 0.27358556 -0.99249953
"tBodyAcc-X" "STANDING" 25 0.28171592 -0.9963109
"tBodyAcc-X" "STANDING" 26 0.28016885 -0.98381964
"tBodyAcc-X" "STANDING" 27 0.27586268 -0.99541945
"tBodyAcc-X" "STANDING" 28 0.27633073 -0.98077669
"tBodyAcc-X" "STANDING" 29 0.28018902 -0.99577148
"tBodyAcc-X" "STANDING" 30 0.27024621 -0.99045305
"tBodyAcc-X" "WALKING" 1 0.25012584 -0.44418133
"tBodyAcc-X" "WALKING" 2 0.24934321 -0.39947643
"tBodyAcc-X" "WALKING" 3 0.2895603 -0.37715119
"tBodyAcc-X" "WALKING" 4 0.27821911 -0.41294117
"tBodyAcc-X" "WALKING" 5 0.29688239 -0.38575571
"tBodyAcc-X" "WALKING" 6 0.30626805 -0.34485414
"tBodyAcc-X" "WALKING" 7 0.3304163 -0.44224319
"tBodyAcc-X" "WALKING" 8 0.3212159 -0.26258415
"tBodyAcc-X" "WALKING" 9 0.33053958 -0.20261384
"tBodyAcc-X" "WALKING" 10 0.29766092 -0.14971981
"tBodyAcc-X" "WALKING" 11 0.27392442 -0.48079034
"tBodyAcc-X" "WALKING" 12 0.27399618 -0.19119582
"tBodyAcc-X" "WALKING" 13 0.15294903 -0.27015855
"tBodyAcc-X" "WALKING" 14 0.2643551 -0.40668309
"tBodyAcc-X" "WALKING" 15 0.21866749 -0.35837231
"tBodyAcc-X" "WALKING" 16 0.26777634 -0.52156288
"tBodyAcc-X" "WALKING" 17 0.30096073 -0.36588203
"tBodyAcc-X" "WALKING" 18 0.25588817 -0.50356532
"tBodyAcc-X" "WALKING" 19 0.20065947 0.061021074
"tBodyAcc-X" "WALKING" 20 0.24290236 -0.15830277
"tBodyAcc-X" "WALKING" 21 0.3366482 -0.10024624
"tBodyAcc-X" "WALKING" 22 0.2833562 0.045132235
"tBodyAcc-X" "WALKING" 23 0.36947685 -0.26111943
"tBodyAcc-X" "WALKING" 24 0.23715512 -0.55538958
"tBodyAcc-X" "WALKING" 25 0.27918066 -0.614994
"tBodyAcc-X" "WALKING" 26 0.40524203 -0.25827199
"tBodyAcc-X" "WALKING" 27 0.23401302 -0.38585888
"tBodyAcc-X" "WALKING" 28 0.28656312 -0.48786054
"tBodyAcc-X" "WALKING" 29 0.26984928 -0.12279192
"tBodyAcc-X" "WALKING" 30 0.27362878 -0.40997425
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 1 0.20876832 0.21587644
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 2 0.39276304 -0.14842192
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 3 0.22365083 -0.30766014
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 4 0.27377455 0.2241148
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 5 0.25268551 0.067492547
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 6 0.23840292 0.3943054
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 7 0.33393394 0.076394237
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 8 0.24549801 0.034029063
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 9 0.3761998 0.19502203
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 10 0.29944918 0.15440314
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 11 0.27304939 0.16968723
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 12 0.38582193 0.13528796
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 13 0.23460853 -0.14240763
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 14 0.24445261 0.064758298
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 15 0.43700282 0.34350917
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 16 0.25840063 0.30745079
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 17 0.24102529 0.15796478
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 18 0.31821563 -0.27250156
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 19 0.42836764 0.51727437
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 20 0.15369714 -0.057260064
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 21 0.20290261 0.16997968
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 22 0.22803471 0.23415153
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 23 0.25025146 0.11190939
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 24 0.35681978 -0.16271174
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 25 0.39312217 -0.27269975
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 26 0.39833661 0.039000218
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 27 0.19282696 0.068238007
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 28 0.30884175 0.13935895
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 29 0.20914874 0.21344429
"tBodyAcc-X" "WALKING_DOWNSTAIRS" 30 0.37273291 -0.24084402
"tBodyAcc-X" "WALKING_UPSTAIRS" 1 0.22969556 -0.34368292
"tBodyAcc-X" "WALKING_UPSTAIRS" 2 0.19783456 -0.2428711
"tBodyAcc-X" "WALKING_UPSTAIRS" 3 0.26222974 -0.41678636
"tBodyAcc-X" "WALKING_UPSTAIRS" 4 0.39366628 -0.14956387
"tBodyAcc-X" "WALKING_UPSTAIRS" 5 0.29857047 -0.17759749
"tBodyAcc-X" "WALKING_UPSTAIRS" 6 0.30669023 0.017475408
"tBodyAcc-X" "WALKING_UPSTAIRS" 7 0.31865732 -0.31208519
"tBodyAcc-X" "WALKING_UPSTAIRS" 8 0.44286369 -0.04827638
"tBodyAcc-X" "WALKING_UPSTAIRS" 9 0.18948124 -0.24364092
"tBodyAcc-X" "WALKING_UPSTAIRS" 10 0.13805939 -0.065384124
"tBodyAcc-X" "WALKING_UPSTAIRS" 11 0.30987099 -0.24632149
"tBodyAcc-X" "WALKING_UPSTAIRS" 12 0.25744506 -0.23659223
"tBodyAcc-X" "WALKING_UPSTAIRS" 13 0.20689675 -0.23123801
"tBodyAcc-X" "WALKING_UPSTAIRS" 14 0.24950159 -0.41223471
"tBodyAcc-X" "WALKING_UPSTAIRS" 15 0.33340718 -0.054945841
"tBodyAcc-X" "WALKING_UPSTAIRS" 16 0.078542448 -0.3414253
"tBodyAcc-X" "WALKING_UPSTAIRS" 17 0.28639875 0.0018471814
"tBodyAcc-X" "WALKING_UPSTAIRS" 18 0.12666467 -0.42906192
"tBodyAcc-X" "WALKING_UPSTAIRS" 19 0.24672607 -0.15910187
"tBodyAcc-X" "WALKING_UPSTAIRS" 20 0.28861321 -0.035822787
"tBodyAcc-X" "WALKING_UPSTAIRS" 21 0.40587005 -0.2197207
"tBodyAcc-X" "WALKING_UPSTAIRS" 22 0.29394152 0.15329079
"tBodyAcc-X" "WALKING_UPSTAIRS" 23 0.30756239 -0.37455451
"tBodyAcc-X" "WALKING_UPSTAIRS" 24 0.15362719 -0.33004597
"tBodyAcc-X" "WALKING_UPSTAIRS" 25 0.20244339 -0.44437665
"tBodyAcc-X" "WALKING_UPSTAIRS" 26 0.31540464 -0.19590917
"tBodyAcc-X" "WALKING_UPSTAIRS" 27 0.28762629 -0.37664418
"tBodyAcc-X" "WALKING_UPSTAIRS" 28 0.35821791 -0.21487634
"tBodyAcc-X" "WALKING_UPSTAIRS" 29 0.25249569 -0.15516849
"tBodyAcc-X" "WALKING_UPSTAIRS" 30 0.35150347 -0.26927044
"tBodyAcc-Y" "LAYING" 1 -0.017985103 -0.94990104
"tBodyAcc-Y" "LAYING" 2 -0.021402652 -0.99010644
"tBodyAcc-Y" "LAYING" 3 -0.015314462 -0.96403201
"tBodyAcc-Y" "LAYING" 4 -0.017248532 -0.98748971
"tBodyAcc-Y" "LAYING" 5 -0.015836214 -0.98654425
"tBodyAcc-Y" "LAYING" 6 -0.016352133 -0.98283316
"tBodyAcc-Y" "LAYING" 7 -0.06929051 -0.75435026
"tBodyAcc-Y" "LAYING" 8 -0.0097732079 -0.96547784
"tBodyAcc-Y" "LAYING" 9 -0.019009273 -0.95789737
"tBodyAcc-Y" "LAYING" 10 -0.016579267 -0.99520511
"tBodyAcc-Y" "LAYING" 11 -0.018130269 -0.99032544
"tBodyAcc-Y" "LAYING" 12 -0.015717697 -0.98515736
"tBodyAcc-Y" "LAYING" 13 -0.020607874 -0.96394482
"tBodyAcc-Y" "LAYING" 14 0.1546078 -0.30688449
"tBodyAcc-Y" "LAYING" 15 -0.014169528 -0.96890353
"tBodyAcc-Y" "LAYING" 16 -0.010333357 -0.94843419
"tBodyAcc-Y" "LAYING" 17 -0.019135739 -0.98410096
